TimeStamp,Title,Desc,Lng,Lag,Postal,Station,AlertTimeStamp
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:46:02.222999 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:45:01.618713 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:44:01.211138 +0000 UTC
2020-11-14 10:40:04,Fire: VEHICLE ACCIDENT,"BRYN MAWR AVE & WELDON LN; DELAWARE COUNTY; 2020-11-14 @ 10:40:04-Station:STA23;",-75.3320973,40.0159012,19010,,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:38:05,EMS: MEDICAL ALERT ALARM,"WOODLAND AVE & SAW MILL LN;  HORSHAM; Station 352; 2020-11-14 @ 10:38:05;",-75.1421126,40.1819414,19044, Station 352,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:40:32,Traffic: VEHICLE ACCIDENT -,"CHELTENHAM AVE & E UPSAL ST; CHELTENHAM; 2020-11-14 @ 10:40:32;",-75.1901069,40.0947583,19038,,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:43:01.979219 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:40:41,Traffic: HAZARDOUS ROAD CONDITIONS -,"BROWN ST & BRINGHURST ALY; NORRISTOWN; 2020-11-14 @ 10:40:41;",-75.3316052,40.1263744,19401,,2020-11-14 15:41:02.391567 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:40:01.653347 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:39:01.135722 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:38:01.11373 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:37:02.003713 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:36:01.653635 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:15:04,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:35:02.476809 +0000 UTC
2020-11-14 10:16:53,Fire: BUILDING FIRE,"COLONIAL AVE & W JAMES ST; WEST NORRITON; 2020-11-14 @ 10:16:53-Station:STA46;",-75.3601473,40.1349944,19403,,2020-11-14 15:34:01.833966 +0000 UTC
2020-11-14 10:28:47,EMS: UNCONSCIOUS SUBJECT,"COUNTY LINE RD & MEETINGHOUSE RD;  HORSHAM; Station 352; 2020-11-14 @ 10:28:47;",-75.1160348,40.1977430,19040, Station 352,2020-11-14 15:34:01.833966 +0000 UTC
2020-11-14 10:25:21,EMS: FALL VICTIM,"MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2020-11-14 @ 10:25:21;",-75.1061958,40.1772723,19040, Station 384,2020-11-14 15:34:01.833966 +0000 UTC
2020-11-14 10:23:14,EMS: GENERAL WEAKNESS,"NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:23:14;",-75.3268041,40.1142023,19401, Station 308A,2020-11-14 15:34:01.833966 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:34:01.833966 +0000 UTC
